"","species","total_length","OOL","head_height","HC_fin","higher_group","swimbladder"
"1586","Trachinocephalus trachinus",15.3,3.54,2.49,FALSE,"Stem Euteleostei","False"
"1587","Trachinocephalus trachinus",18.2,3.29,2.5,FALSE,"Stem Euteleostei","False"
"1588","Esox aquitanicus",42.53,6.44,5.69,FALSE,"Stem Euteleostei","True"
"1589","Esox lucius",87.6,12.891,11.513,FALSE,"Stem Euteleostei","True"
"1590","Esox masquinongy",82.57,11.021,9.094,FALSE,"Stem Euteleostei","True"
"1591","Esox masquinongy",91.739,11.771,9.982,FALSE,"Stem Euteleostei","True"
"1592","Esox masquinongy",78.68,10.737,10.93,FALSE,"Stem Euteleostei","True"
"1593","Esox masquinongy",87.1417,10.448,7.774,FALSE,"Stem Euteleostei","True"
"1594","Esox masquinongy",66.3,8.296,7.05,FALSE,"Stem Euteleostei","True"
"1595","Esox masquinongy",66.3,9.764,7.89,FALSE,"Stem Euteleostei","True"
"1596","Esox niger",43.9,5.425,4.398,FALSE,"Stem Euteleostei","True"
"1597","Esox niger",49,6.61,5.431,FALSE,"Stem Euteleostei","True"
"1598","Umbra limi",9.728,1.942,1.413,FALSE,"Stem Euteleostei","True"
"1599","Umbra limi",8.66,1.595,1.282,FALSE,"Stem Euteleostei","True"
"1600","Umbra limi",8.918,1.758,1.445,FALSE,"Stem Euteleostei","True"
"1601","Umbra limi",6.354,1.348,1.006,FALSE,"Stem Euteleostei","True"
"1602","Umbra limi",10.255,2.025,1.678,FALSE,"Stem Euteleostei","True"
"1603","Umbra limi",7.905,1.475,1.238,FALSE,"Stem Euteleostei","True"
"1604","Umbra limi",6.21,1.145,0.948,FALSE,"Stem Euteleostei","True"
"1605","Umbra limi",7.912,1.538,1.226,FALSE,"Stem Euteleostei","True"
"1606","Umbra limi",7.398,1.426,1.134,FALSE,"Stem Euteleostei","True"
"1607","Umbra limi",7.851,1.532,1.14,FALSE,"Stem Euteleostei","True"
"1608","Umbra limi",6.635,1.249,1.012,FALSE,"Stem Euteleostei","True"
"1609","Umbra limi",8.361,1.56,1.311,FALSE,"Stem Euteleostei","True"
"1610","Umbra limi",7.389,1.37,1.168,FALSE,"Stem Euteleostei","True"
"1611","Bregmaceros nectabanus",7.93,0.94,1,FALSE,"Stem Euteleostei","True"
"1612","Coelorinchus caelorhincus",19.7,3.5,1,FALSE,"Stem Euteleostei","False"
"1613","Coelorinchus caelorhincus",21,3.4,0.8,FALSE,"Stem Euteleostei","False"
"1614","Enchelyopus cimbrius",35.05,4.6491072,4.0023305785124,FALSE,"Stem Euteleostei","True"
"1615","Gaidropsarus granti",31.9,4.439,3.22,FALSE,"Stem Euteleostei","True"
"1616","Muraenolepis marmorata",34.02,4.344,5.232,FALSE,"Stem Euteleostei","True"
"1617","Physiculus dalwigki",24.4,3.6,3.851,FALSE,"Stem Euteleostei","True"
"1618","Physiculus dalwigki",30.2,4.6,4.317,FALSE,"Stem Euteleostei","True"
"1619","Theragra chalcogramma",60.5,8.994375,9.7,FALSE,"Stem Euteleostei","True"
"1620","Galaxias eldoni",8.97,1.177,1.051,FALSE,"Stem Euteleostei","True"
"1621","Lampris australensis",82.2,14.7387,27.17,FALSE,"Stem Euteleostei","True"
"1622","Lampris australensis",63.6,11.85214,23.24698,FALSE,"Stem Euteleostei","True"
"1623","Lampris guttatus",80.5,13.352,26.036,FALSE,"Stem Euteleostei","True"
"1624","Lampris incognitus",98.8,17.552,34.129,FALSE,"Stem Euteleostei","True"
"1625","Lampris incognitus",106.5,19.395,43.962,FALSE,"Stem Euteleostei","True"
"1626","Lampris megalopsis",104.2,20.2161,36.79,FALSE,"Stem Euteleostei","True"
"1627","Lampris megalopsis",94.3,18.4968,19.5244,FALSE,"Stem Euteleostei","True"
"1628","Regalecus glesne",457,14.6,17.6,FALSE,"Stem Euteleostei","True"
"1629","Percopsis omiscomaycus",12.176,1.846,1.944,FALSE,"Stem Euteleostei","True"
"1630","Percopsis omiscomaycus",10.775,1.571,1.591,FALSE,"Stem Euteleostei","True"
"1631","Percopsis omiscomaycus",3.88,0.654,0.584,FALSE,"Stem Euteleostei","True"
"1632","Percopsis omiscomaycus",11.907,1.642,1.7,FALSE,"Stem Euteleostei","True"
"1633","Percopsis omiscomaycus",11.833,1.919,1.781,FALSE,"Stem Euteleostei","True"
"1634","Percopsis omiscomaycus",13.247,1.907,2.065,FALSE,"Stem Euteleostei","True"
"1635","Percopsis omiscomaycus",11.492,1.843,1.823,FALSE,"Stem Euteleostei","True"
"1636","Percopsis omiscomaycus",13.538,2.081,2.186,FALSE,"Stem Euteleostei","True"
"1637","Hucho hucho",84.567,14.221,10.39,FALSE,"Stem Euteleostei","True"
"1638","Hucho hucho",60.70825,9.907397775,7.482403125,FALSE,"Stem Euteleostei","True"
"1639","Hucho taimen",64.36307,9.844700973,7.27776015,FALSE,"Stem Euteleostei","True"
"1640","Oncorhynchus kisutch",59,9.145,10.157,FALSE,"Stem Euteleostei","True"
"1641","Oncorhynchus kisutch",46.4,6.361,7.66,FALSE,"Stem Euteleostei","True"
"1642","Oncorhynchus kisutch",44.9,6.824,6.58,FALSE,"Stem Euteleostei","True"
"1643","Oncorhynchus kisutch",38.4,5.934,5.81,FALSE,"Stem Euteleostei","True"
"1644","Oncorhynchus kisutch",54.3,8.885,10.41,FALSE,"Stem Euteleostei","True"
"1645","Oncorhynchus mykiss",44.5,6.942,7.03,FALSE,"Stem Euteleostei","True"
"1646","Oncorhynchus mykiss",48.5,5.95,8.86,FALSE,"Stem Euteleostei","True"
"1647","Oncorhynchus mykiss",52.4,6.844,6.86,FALSE,"Stem Euteleostei","True"
"1648","Oncorhynchus mykiss",60.4,7.709,9.57,FALSE,"Stem Euteleostei","True"
"1649","Oncorhynchus tshawytscha",62.349,8.522,11.006,FALSE,"Stem Euteleostei","True"
"1650","Salmo salar",72.4,10.099,10.506,FALSE,"Stem Euteleostei","True"
"1651","Salmo salar",77.5,10.339,10.438,FALSE,"Stem Euteleostei","True"
"1652","Salmo trutta",36.3,6.171,5.34,FALSE,"Stem Euteleostei","True"
"1653","Salmo trutta",36.1,6.084,5.68,FALSE,"Stem Euteleostei","True"
"1654","Salmo trutta",44.5,8.453,7.82,FALSE,"Stem Euteleostei","True"
"1655","Salmo trutta",44.5,8.047,7.49,FALSE,"Stem Euteleostei","True"
"1656","Salmo trutta",44.4,7.741,7.02,FALSE,"Stem Euteleostei","True"
"1657","Salvelinus alpinus",23.1,3.51,3.51,FALSE,"Stem Euteleostei","True"
"1658","Salvelinus fontinalis",23.4,3.774,4.004,FALSE,"Stem Euteleostei","True"
"1659","Salvelinus fontinalis",21,3.427,2.715,FALSE,"Stem Euteleostei","True"
"1660","Salvelinus fontinalis",27.4,4.569,3.809,FALSE,"Stem Euteleostei","True"
"1661","Salvelinus fontinalis",20.4,3.378,2.844,FALSE,"Stem Euteleostei","True"
"1662","Thymallus arcticus",42,5.5,5.12,FALSE,"Stem Euteleostei","True"
"1663","Gonostoma denudatum",15.55,2.543,2.397,FALSE,"Stem Euteleostei","True"
"1664","Zenion leptolepis",13.4,2.665,3.721,FALSE,"Stem Euteleostei","True"
"1665","Zenopsis conchifer",64.5,9.2,16.8,FALSE,"Stem Euteleostei","True"
"1666","Zenopsis conchifer",60.5,7.7,16.32,FALSE,"Stem Euteleostei","True"
"1667","Latimeria chalumnae",132,21.12,25.54,TRUE,"Sarcopterygii","False"
"1668","Latimeria menadoensis",129.6,21.4,27.7,TRUE,"Sarcopterygii","False"
"1669","Neoceratodus forsteri",119.46,15.15,14.62,TRUE,"Sarcopterygii","True"
"1670","Apristurus nakayai",65.9,8.98,5.8,TRUE,"Chondrichthyes","False"
"1671","Atelomycterus marmoratus",78.375,10.745,4.89,TRUE,"Chondrichthyes","False"
"1672","Bythaelurus bachi",39.05,6.53,3.47,TRUE,"Chondrichthyes","False"
"1673","Bythaelurus bachi",32.8,4.5264,2.9848,TRUE,"Chondrichthyes","False"
"1674","Bythaelurus bachi",39.5,5.43,4.01,TRUE,"Chondrichthyes","False"
"1675","Carcharhinus acronotus",113,17.78,10.57,TRUE,"Chondrichthyes","False"
"1676","Carcharhinus acronotus",124.46,18.075,13.12,TRUE,"Chondrichthyes","False"
"1677","Carcharhinus albimarginatus",215.4,38.388,25.318,TRUE,"Chondrichthyes","False"
"1678","Carcharhinus albimarginatus",119.7,22.988,13.095,TRUE,"Chondrichthyes","False"
"1679","Carcharhinus altimus",153,24.633,15.89,TRUE,"Chondrichthyes","False"
"1680","Carcharhinus amblyrhynchos",132.2,23.6638,13.41,TRUE,"Chondrichthyes","False"
"1681","Carcharhinus amblyrhynchos",131.276,25.565,14.663,TRUE,"Chondrichthyes","False"
"1682","Carcharhinus borneensis",23.7,4.4556,1.9197,TRUE,"Chondrichthyes","False"
"1683","Carcharhinus borneensis",27.5,4.455,2.97,TRUE,"Chondrichthyes","False"
"1684","Carcharhinus borneensis",34.1,5.7288,3.5464,TRUE,"Chondrichthyes","False"
"1685","Carcharhinus borneensis",34.3,5.3165,3.8416,TRUE,"Chondrichthyes","False"
"1686","Carcharhinus borneensis",34.8,5.7768,3.7584,TRUE,"Chondrichthyes","False"
"1687","Carcharhinus borneensis",37.3,5.8188,4.2149,TRUE,"Chondrichthyes","False"
"1688","Carcharhinus borneensis",57.4,8.4952,6.1992,TRUE,"Chondrichthyes","False"
"1689","Carcharhinus borneensis",57.5,8.9125,5.5775,TRUE,"Chondrichthyes","False"
"1690","Carcharhinus borneensis",57.6,8.7552,4.7808,TRUE,"Chondrichthyes","False"
"1691","Carcharhinus borneensis",57.8,8.7856,4.5084,TRUE,"Chondrichthyes","False"
"1692","Carcharhinus borneensis",59.6,9.4168,6.1388,TRUE,"Chondrichthyes","False"
"1693","Carcharhinus borneensis",60.1,9.015,5.3489,TRUE,"Chondrichthyes","False"
"1694","Carcharhinus borneensis",61.8,9.2082,5.9946,TRUE,"Chondrichthyes","False"
"1695","Carcharhinus brachyurus",242,42.108,24.93,TRUE,"Chondrichthyes","False"
"1696","Carcharhinus brevipinna",72.7,11.1,6.14,TRUE,"Chondrichthyes","False"
"1697","Carcharhinus brevipinna",80.8,14.831,6.442,TRUE,"Chondrichthyes","False"
"1698","Carcharhinus brevipinna",80.5,13.785,6.492,TRUE,"Chondrichthyes","False"
"1699","Carcharhinus dussumieri",75,10.1,8,TRUE,"Chondrichthyes","False"
"1700","Carcharhinus dussumieri",71.5,11.625,5.723,TRUE,"Chondrichthyes","False"
"1701","Carcharhinus dussumieri",72,10.773,6.165,TRUE,"Chondrichthyes","False"
"1702","Carcharhinus falciformis",74,11.709,7.63,TRUE,"Chondrichthyes","False"
"1703","Carcharhinus fitzroyensis",117.4,19,11.92,TRUE,"Chondrichthyes","False"
"1704","Carcharhinus galapagensis",242.6,43.608,21.254,TRUE,"Chondrichthyes","False"
"1705","Carcharhinus galapagensis",157.2,24.6804,13.644,TRUE,"Chondrichthyes","False"
"1706","Carcharhinus leiodon",86.5,14.186,10.4665,TRUE,"Chondrichthyes","False"
"1707","Carcharhinus leiodon",88.8,15.096,11.4552,TRUE,"Chondrichthyes","False"
"1708","Carcharhinus leiodon",67.3,11.0372,7.8741,TRUE,"Chondrichthyes","False"
"1709","Carcharhinus leiodon",123.6,19.2816,18.2928,TRUE,"Chondrichthyes","False"
"1710","Carcharhinus leucas",254.4,41.1,27.74,TRUE,"Chondrichthyes","False"
"1711","Carcharhinus limbatus",70,12.9,6.452,TRUE,"Chondrichthyes","False"
"1712","Carcharhinus limbatus",171,32.076,17.679,TRUE,"Chondrichthyes","False"
"1713","Carcharhinus limbatus",191,38.044,18.686,TRUE,"Chondrichthyes","False"
"1714","Carcharhinus limbatus",187,32.34,19.86,TRUE,"Chondrichthyes","False"
"1715","Carcharhinus macloti",73.4,11.5238,6.31,TRUE,"Chondrichthyes","False"
"1716","Carcharhinus perezi",190.1,33.8378,21.95,TRUE,"Chondrichthyes","False"
"1717","Carcharhinus plumbeus",326,50,35.56,TRUE,"Chondrichthyes","False"
"1718","Carcharhinus plumbeus",144.5,23.987,15.13,TRUE,"Chondrichthyes","False"
"1719","Carcharhinus plumbeus",176.4,31.343,17.942,TRUE,"Chondrichthyes","False"
"1720","Carcharhinus plumbeus",175,30.87,18.76,TRUE,"Chondrichthyes","False"
"1721","Carcharhinus signatus",174,29.058,15.05,TRUE,"Chondrichthyes","False"
"1722","Carcharhinus sorrah",108,17.79,11.37,TRUE,"Chondrichthyes","False"
"1723","Carcharhinus sorrah",126.5,18.8,13.95,TRUE,"Chondrichthyes","False"
"1724","Cephaloscyllium silasi",31.8,5.4378,2.2896,TRUE,"Chondrichthyes","False"
"1725","Cephaloscyllium silasi",40,7.8,4.04,TRUE,"Chondrichthyes","False"
"1726","Cephaloscyllium silasi",45,9.675,5.22,TRUE,"Chondrichthyes","False"
"1727","Cephaloscyllium silasi",44.7,8.8059,5.364,TRUE,"Chondrichthyes","False"
"1728","Ctenacis fehlmanni",46,7.774,3.87,TRUE,"Chondrichthyes","False"
"1729","Furgaleus macki",125,14.9,14.38,TRUE,"Chondrichthyes","False"
"1730","Galeocerdo cuvieri",150.5,27.4,16.6,TRUE,"Chondrichthyes","False"
"1731","Galeus gracilis",33.5,4.7905,2.9145,TRUE,"Chondrichthyes","False"
"1732","Galeus gracilis",31.7,3.6772,2.1239,TRUE,"Chondrichthyes","False"
"1733","Galeus gracilis",31.2,4.368,2.184,TRUE,"Chondrichthyes","False"
"1734","Galeus gracilis",33.3,4.3956,2.0979,TRUE,"Chondrichthyes","False"
"1735","Galeus springeri",48.1,7.164,3.749,TRUE,"Chondrichthyes","False"
"1736","Glyphis garricki",141.8,24.3896,16.19,TRUE,"Chondrichthyes","False"
"1737","Glyphis glyphis",144.7,27.3483,8.9714,TRUE,"Chondrichthyes","False"
"1738","Gollum attenuatus",93.2,11.65,6.116,TRUE,"Chondrichthyes","False"
"1739","Hemigaleus microstoma",61,7.5701,4.8739,TRUE,"Chondrichthyes","False"
"1740","Hemigaleus microstoma",62.8,8.26448,5.51384,TRUE,"Chondrichthyes","False"
"1741","Hemigaleus microstoma",79,9.9,6.9,TRUE,"Chondrichthyes","False"
"1742","Hemipristis elongata",196,30.45,17.2,TRUE,"Chondrichthyes","False"
"1743","Hemipristis elongata",136.5,21.7,11.07,TRUE,"Chondrichthyes","False"
"1744","Hemipristis elongata",139.12,22.31,11.5,TRUE,"Chondrichthyes","False"
"1745","Hemipristis elongata",178.7,32.2,17.88,TRUE,"Chondrichthyes","False"
"1746","Hemitriakis falcata",77,10.318,6.006,TRUE,"Chondrichthyes","False"
"1747","Hemitriakis falcata",25.8,3.2766,1.5996,TRUE,"Chondrichthyes","False"
"1748","Hemitriakis falcata",69.5,7.7145,5.7685,TRUE,"Chondrichthyes","False"
"1749","Hemitriakis falcata",72.4,8.1812,6.2264,TRUE,"Chondrichthyes","False"
"1750","Hemitriakis falcata",74,8.288,5.772,TRUE,"Chondrichthyes","False"
"1751","Hemitriakis falcata",74.4,8.928,6.3984,TRUE,"Chondrichthyes","False"
"1752","Hemitriakis falcata",76,9.272,6.612,TRUE,"Chondrichthyes","False"
"1753","Hemitriakis falcata",77.3,9.1987,6.1067,TRUE,"Chondrichthyes","False"
"1754","Hemitriakis japanica",58.2,7.5078,4.3068,TRUE,"Chondrichthyes","False"
"1755","Iago omanensis",50,8.194,3.493,TRUE,"Chondrichthyes","False"
"1756","Lamiopsis tephrodes",40.8,7.0584,4.0392,TRUE,"Chondrichthyes","False"
"1757","Lamiopsis tephrodes",45,7.83,4.68,TRUE,"Chondrichthyes","False"
"1758","Lamiopsis tephrodes",49.3,8.6275,5.7188,TRUE,"Chondrichthyes","False"
"1759","Lamiopsis tephrodes",54.2,9.4308,6.9376,TRUE,"Chondrichthyes","False"
"1760","Lamiopsis tephrodes",60,10.02,6.3,TRUE,"Chondrichthyes","False"
"1761","Lamiopsis tephrodes",70.6,12.002,8.4014,TRUE,"Chondrichthyes","False"
"1762","Lamiopsis tephrodes",76.5,12.24,8.874,TRUE,"Chondrichthyes","False"
"1763","Lamiopsis tephrodes",78.9,12.7818,8.679,TRUE,"Chondrichthyes","False"
"1764","Lamiopsis tephrodes",80.6,13.3796,9.8332,TRUE,"Chondrichthyes","False"
"1765","Lamiopsis tephrodes",108,17.928,12.312,TRUE,"Chondrichthyes","False"
"1766","Lamiopsis tephrodes",128.2,19.6146,14.743,TRUE,"Chondrichthyes","False"
"1767","Lamiopsis tephrodes",75,13.814,6.957,TRUE,"Chondrichthyes","False"
"1768","Loxodon macrorhinus",64.4,7.9212,4.59,TRUE,"Chondrichthyes","False"
"1769","Loxodon macrorhinus",63,7.875,4.38,TRUE,"Chondrichthyes","False"
"1770","Mustelus mosis",87.8,12.075,7.027,TRUE,"Chondrichthyes","False"
"1771","Mustelus ravidus",78.8,9.2196,5.313,TRUE,"Chondrichthyes","False"
"1772","Mustelus sinus",80,9.5,9,TRUE,"Chondrichthyes","False"
"1773","Mustelus sinus",109.2,13.4,14,TRUE,"Chondrichthyes","False"
"1774","Mustelus widodoi",108.5,12.9115,7.351,TRUE,"Chondrichthyes","False"
"1775","Negaprion acutidens",66.2,11.0554,6.39,TRUE,"Chondrichthyes","False"
"1776","Negaprion acutidens",260.3,43.2098,28.71,TRUE,"Chondrichthyes","False"
"1777","Negaprion acutidens",178,33.03,21.09,TRUE,"Chondrichthyes","False"
"1778","Paragaleus randalli",71.9,10.1379,5.6801,TRUE,"Chondrichthyes","False"
"1779","Paragaleus randalli",62.3,10.591,4.7971,TRUE,"Chondrichthyes","False"
"1780","Paragaleus randalli",68.5,9.3845,4.7265,TRUE,"Chondrichthyes","False"
"1781","Paragaleus randalli",69,9.729,5.589,TRUE,"Chondrichthyes","False"
"1782","Paragaleus randalli",70.2,10.6704,7.02,TRUE,"Chondrichthyes","False"
"1783","Paragaleus randalli",70.6,9.7428,6.001,TRUE,"Chondrichthyes","False"
"1784","Paragaleus randalli",71.5,9.7955,5.7915,TRUE,"Chondrichthyes","False"
"1785","Paragaleus randalli",75,10.275,4.5,TRUE,"Chondrichthyes","False"
"1786","Paragaleus randalli",75,9.75,6.3,TRUE,"Chondrichthyes","False"
"1787","Paragaleus tengi",87.6,13.054,6.216,TRUE,"Chondrichthyes","False"
"1788","Paragaleus tengi",74.5,10.928,5.647,TRUE,"Chondrichthyes","False"
"1789","Parmaturus pilosus",58.8,8.898,6.023,TRUE,"Chondrichthyes","False"
"1790","Planonasus indicus",63,10.63,6.2,TRUE,"Chondrichthyes","False"
"1791","Planonasus indicus",64,10.2,4.6,TRUE,"Chondrichthyes","False"
"1792","Planonasus parini",51.6,8.2044,5.676,TRUE,"Chondrichthyes","False"
"1793","Planonasus parini",37.8,6.8796,3.213,TRUE,"Chondrichthyes","False"
"1794","Planonasus parini",33.9,5.6952,2.034,TRUE,"Chondrichthyes","False"
"1795","Prionace glauca",108.5,18.5535,8.38,TRUE,"Chondrichthyes","False"
"1796","Proscyllium habereri",51.3,6.3099,2.4624,TRUE,"Chondrichthyes","False"
"1797","Proscyllium magnificum",48.8,7.5152,3.0744,TRUE,"Chondrichthyes","False"
"1798","Proscyllium magnificum",47.325,7.47735,2.93415,TRUE,"Chondrichthyes","False"
"1799","Rhizoprionodon acutus",66.9,10.405,5.311,TRUE,"Chondrichthyes","False"
"1800","Rhizoprionodon acutus",51.5,7.68,4.15,TRUE,"Chondrichthyes","False"
"1801","Rhizoprionodon acutus",76.2,12.84,6.19,TRUE,"Chondrichthyes","False"
"1802","Rhizoprionodon oligolinx",40,6.59,3.71,TRUE,"Chondrichthyes","False"
"1803","Rhizoprionodon terranovae",85.3,13.075,6.805,TRUE,"Chondrichthyes","False"
"1804","Rhizoprionodon terranovae",84.4,13.664,6.82,TRUE,"Chondrichthyes","False"
"1805","Scoliodon laticaudus",35,4.83,2.59,TRUE,"Chondrichthyes","False"
"1806","Scoliodon laticaudus",50,7.14,3.806,TRUE,"Chondrichthyes","False"
"1807","Scoliodon laticaudus",32.3,5.1357,2.8101,TRUE,"Chondrichthyes","False"
"1808","Scoliodon macrorhynchos",40.4,5.8176,3.7168,TRUE,"Chondrichthyes","False"
"1809","Scoliodon muelleri",49,6.566,4.263,TRUE,"Chondrichthyes","False"
"1810","Scyliorhinus capensis",94.5,11.998,6.811,TRUE,"Chondrichthyes","False"
"1811","Scyliorhinus comoroensis",46.4,5.4056,3.6,TRUE,"Chondrichthyes","False"
"1812","Scyliorhinus hachijoensis",37,5.476,4.884,TRUE,"Chondrichthyes","False"
"1813","Scyliorhinus meadi",47.7,5.612,3.699,TRUE,"Chondrichthyes","False"
"1814","Scyliorhinus ugoi",51.6,7.06,3.26,TRUE,"Chondrichthyes","False"
"1815","Sphyrna lewini",51.3,8.8,6.9,TRUE,"Chondrichthyes","False"
"1816","Sphyrna lewini",58,9.7,5.2,TRUE,"Chondrichthyes","False"
"1817","Triaenodon obesus",152,26.55,13.86,TRUE,"Chondrichthyes","False"
"1818","Triaenodon obesus",66,10.387,5.732,TRUE,"Chondrichthyes","False"
"1819","Triakis acutipinna",101.8,13.743,7.515,TRUE,"Chondrichthyes","False"
"1820","Triakis maculata",70,10.776,6.28,TRUE,"Chondrichthyes","False"
"1821","Triakis semifasciata",121.64,17.21,10.09,TRUE,"Chondrichthyes","False"
"1822","Chimaera lignaria",102.8,10.8,16.928,TRUE,"Chondrichthyes","False"
"1823","Chimaera opalescens",62.4,6.419,9.337,TRUE,"Chondrichthyes","False"
"1824","Chimaera opalescens",59.9,7.061,9.233,TRUE,"Chondrichthyes","False"
"1825","Chimaera opalescens",74,6.154,9.807,TRUE,"Chondrichthyes","False"
"1826","Chimaera opalescens",69.8,7.525,11.235,TRUE,"Chondrichthyes","False"
"1827","Chimaera opalescens",67.5,6.345,10.582,TRUE,"Chondrichthyes","False"
"1828","Chimaera opalescens",67.4,8.32,11.359,TRUE,"Chondrichthyes","False"
"1829","Chimaera opalescens",61.4,5.753,8.708,TRUE,"Chondrichthyes","False"
"1830","Hydrolagus bemisi",86.7,6.615,9.94,TRUE,"Chondrichthyes","False"
"1831","Hydrolagus bemisi",58.712,6.004,9.921,TRUE,"Chondrichthyes","False"
"1832","Rhinochimaera pacifica",126.7,7.9,11.5,TRUE,"Chondrichthyes","False"
"1833","Rhinochimaera pacifica",116.5,9,11.6,TRUE,"Chondrichthyes","False"
"1834","Echinorhinus brucus",198,37.422,22.94,TRUE,"Chondrichthyes","False"
"1835","Echinorhinus brucus",280.8,61.722,37.41,TRUE,"Chondrichthyes","False"
"1836","Echinorhinus cookei",181,34.933,21.01,TRUE,"Chondrichthyes","False"
"1837","Echinorhinus cookei",181,34.933,21.01,TRUE,"Chondrichthyes","False"
"1838","Heterodontus omanensis",62.3333333333333,10.43,9.31,TRUE,"Chondrichthyes","False"
"1839","Chlamydoselachus anguineus",73,9.563,4.77,TRUE,"Chondrichthyes","False"
"1840","Heptranchias perlo",80.5,11.27,6.45,TRUE,"Chondrichthyes","False"
"1841","Heptranchias perlo",85.6,12.1552,7.17,TRUE,"Chondrichthyes","False"
"1842","Heptranchias perlo",99,16.36,8.22,TRUE,"Chondrichthyes","False"
"1843","Heptranchias perlo",97.8,13.5,8.9,TRUE,"Chondrichthyes","False"
"1844","Heptranchias perlo",88.8,14.146,9.05,TRUE,"Chondrichthyes","False"
"1845","Hexanchus griseus",77,11.6039,5.4978,TRUE,"Chondrichthyes","False"
"1846","Hexanchus griseus",188,30,26.27,TRUE,"Chondrichthyes","False"
"1847","Hexanchus griseus",433,61.238,41.345,TRUE,"Chondrichthyes","False"
"1848","Hexanchus nakamurai",156.5,24.432,14.5545,TRUE,"Chondrichthyes","False"
"1849","Hexanchus nakamurai",89.6,11.2,7.7,TRUE,"Chondrichthyes","False"
"1850","Hexanchus vitulus",148,28,16,TRUE,"Chondrichthyes","False"
"1851","Hexanchus vitulus",148,23.956,13.122,TRUE,"Chondrichthyes","False"
"1852","Hexanchus vitulus",143.8,19.721,14.39,TRUE,"Chondrichthyes","False"
"1853","Notorynchus cepedianus",109.8,16.51,8.941,TRUE,"Chondrichthyes","False"
"1854","Notorynchus cepedianus",75.3,11.4456,7.268,TRUE,"Chondrichthyes","False"
"1855","Notorynchus cepedianus",234.8,33.8655,26.5187103923989,TRUE,"Chondrichthyes","False"
"1856","Alopias vulpinus",173,19.722,17.473,TRUE,"Chondrichthyes","False"
"1857","Carcharodon carcharias",565,120,100,TRUE,"Chondrichthyes","False"
"1858","Carcharodon carcharias",126,29.1,18.48,TRUE,"Chondrichthyes","False"
"1859","Cetorhinus maximus",434,82.713,65.6,TRUE,"Chondrichthyes","False"
"1860","Isurus oxyrinchus",123.6,16.5,16.82,TRUE,"Chondrichthyes","False"
"1861","Isurus oxyrinchus",336.5,58.25,48.47,TRUE,"Chondrichthyes","False"
"1862","Isurus oxyrinchus",350.7,72.39,52.56,TRUE,"Chondrichthyes","False"
"1863","Lamna nasus",75.6,15.714,12.35,TRUE,"Chondrichthyes","False"
"1864","Lamna nasus",103.8,20.6,15,TRUE,"Chondrichthyes","False"
"1865","Megachasma pelagios",544,110,84,TRUE,"Chondrichthyes","False"
"1866","Mitsukurina owstoni",126,17.01,13.734,TRUE,"Chondrichthyes","False"
"1867","Mitsukurina owstoni",128,16.512,12.8,TRUE,"Chondrichthyes","False"
"1868","Mitsukurina owstoni",135,17.145,14.985,TRUE,"Chondrichthyes","False"
"1869","Odontaspis ferox",366,72.374,36.4,TRUE,"Chondrichthyes","False"
"1870","Odontaspis ferox",262,54.911,27.915,TRUE,"Chondrichthyes","False"
"1871","Odontaspis taurus",157.708,32.01,19.35,TRUE,"Chondrichthyes","False"
"1872","Odontaspis taurus",248.6,47.09,28.97,TRUE,"Chondrichthyes","False"
"1873","Pseudocarcharias kamoharai",109.6,19.6,11.23,TRUE,"Chondrichthyes","False"
"1874","Pseudocarcharias kamoharai",91,15.1,10.14,TRUE,"Chondrichthyes","False"
"1875","Pseudocarcharias kamoharai",96.6,17.564,10.069,TRUE,"Chondrichthyes","False"
"1876","Chiloscyllium griseum",56,8.15,5.9,TRUE,"Chondrichthyes","False"
"1877","Chiloscyllium griseum",59.5,8.6,5.8,TRUE,"Chondrichthyes","False"
"1878","Chiloscyllium punctatum",56,7.2,5.55,TRUE,"Chondrichthyes","False"
"1879","Chiloscyllium punctatum",61.7,7.6,5.4,TRUE,"Chondrichthyes","False"
"1880","Ginglymostoma unami",155.7,16.17,18.24,TRUE,"Chondrichthyes","False"
"1881","Orectolobus hutchinsi",132.5,22.1275,9.01,TRUE,"Chondrichthyes","False"
"1882","Orectolobus japonicus",75.3,9.4878,4.8192,TRUE,"Chondrichthyes","False"
"1883","Orectolobus leptolineatus",88.7,11.6197,6.5638,TRUE,"Chondrichthyes","False"
"1884","Orectolobus leptolineatus",93.8,13.4134,6.9412,TRUE,"Chondrichthyes","False"
"1885","Rhincodon typus",975.36,198.794,162.013,TRUE,"Chondrichthyes","False"
"1886","Rhynchobatus mononoke",116.7,16.6881,9.1026,TRUE,"Chondrichthyes","False"
"1887","Rhynchobatus mononoke",129.5,18.5185,10.4895,TRUE,"Chondrichthyes","False"
"1888","Rhynchobatus mononoke",195,28.47,16.965,TRUE,"Chondrichthyes","False"
"1889","Centrophorus granulosus",124.1,22.338,15.7607,TRUE,"Chondrichthyes","False"
"1890","Centrophorus granulosus",82,13.53,8.282,TRUE,"Chondrichthyes","False"
"1891","Centrophorus granulosus",81.3,13.369,8.669,TRUE,"Chondrichthyes","False"
"1892","Centrophorus granulosus",86.91,13.831,7.759,TRUE,"Chondrichthyes","False"
"1893","Centrophorus harrissoni",100.5,15.879,8.346,TRUE,"Chondrichthyes","False"
